test,type,interactions,elapsed_time,find_type
test_base,memalloc,3451,0.008000,first_fit
test_base,memalloc,3451,0.008000,worst_fit
test_base,memalloc,3451,0.008000,null
test_base,std,3451,0.002000,std
test_base,memalloc,3461,0.007000,first_fit
test_base,memalloc,3461,0.008000,worst_fit
test_base,memalloc,3461,0.021000,null
test_base,std,3461,0.002000,std
test_base,memalloc,3471,0.007000,first_fit
test_base,memalloc,3471,0.007000,worst_fit
test_base,memalloc,3471,0.011000,null
test_base,std,3471,0.002000,std
test_base,memalloc,3481,0.007000,first_fit
test_base,memalloc,3481,0.008000,worst_fit
test_base,memalloc,3481,0.008000,null
test_base,std,3481,0.001000,std
test_base,memalloc,3491,0.007000,first_fit
test_base,memalloc,3491,0.008000,worst_fit
test_base,memalloc,3491,0.009000,null
test_base,std,3491,0.002000,std
test_base,memalloc,3501,0.008000,first_fit
test_base,memalloc,3501,0.011000,worst_fit
test_base,memalloc,3501,0.008000,null
test_base,std,3501,0.002000,std
test_base,memalloc,3511,0.009000,first_fit
test_base,memalloc,3511,0.009000,worst_fit
test_base,memalloc,3511,0.009000,null
test_base,std,3511,0.002000,std
test_base,memalloc,3521,0.007000,first_fit
test_base,memalloc,3521,0.007000,worst_fit
test_base,memalloc,3521,0.009000,null
test_base,std,3521,0.002000,std
test_base,memalloc,3531,0.010000,first_fit
test_base,memalloc,3531,0.007000,worst_fit
test_base,memalloc,3531,0.019000,null
test_base,std,3531,0.001000,std
test_base,memalloc,3541,0.007000,first_fit
test_base,memalloc,3541,0.008000,worst_fit
test_base,memalloc,3541,0.008000,null
test_base,std,3541,0.002000,std
test_base,memalloc,3551,0.017000,first_fit
test_base,memalloc,3551,0.012000,worst_fit
test_base,memalloc,3551,0.008000,null
test_base,std,3551,0.002000,std
test_base,memalloc,3561,0.009000,first_fit
test_base,memalloc,3561,0.009000,worst_fit
test_base,memalloc,3561,0.008000,null
test_base,std,3561,0.002000,std
test_base,memalloc,3571,0.009000,first_fit
test_base,memalloc,3571,0.009000,worst_fit
test_base,memalloc,3571,0.008000,null
test_base,std,3571,0.002000,std
test_base,memalloc,3581,0.013000,first_fit
test_base,memalloc,3581,0.011000,worst_fit
test_base,memalloc,3581,0.008000,null
test_base,std,3581,0.003000,std
test_base,memalloc,3591,0.008000,first_fit
test_base,memalloc,3591,0.009000,worst_fit
test_base,memalloc,3591,0.015000,null
test_base,std,3591,0.003000,std
test_base,memalloc,3601,0.007000,first_fit
test_base,memalloc,3601,0.008000,worst_fit
test_base,memalloc,3601,0.009000,null
test_base,std,3601,0.001000,std
test_base,memalloc,3611,0.011000,first_fit
test_base,memalloc,3611,0.011000,worst_fit
test_base,memalloc,3611,0.007000,null
test_base,std,3611,0.002000,std
test_base,memalloc,3621,0.008000,first_fit
test_base,memalloc,3621,0.008000,worst_fit
test_base,memalloc,3621,0.008000,null
test_base,std,3621,0.002000,std
test_base,memalloc,3631,0.010000,first_fit
test_base,memalloc,3631,0.008000,worst_fit
test_base,memalloc,3631,0.007000,null
test_base,std,3631,0.002000,std
test_base,memalloc,3641,0.008000,first_fit
test_base,memalloc,3641,0.007000,worst_fit
test_base,memalloc,3641,0.008000,null
test_base,std,3641,0.001000,std
test_base,memalloc,3651,0.010000,first_fit
test_base,memalloc,3651,0.009000,worst_fit
test_base,memalloc,3651,0.008000,null
test_base,std,3651,0.002000,std
test_base,memalloc,3661,0.007000,first_fit
test_base,memalloc,3661,0.008000,worst_fit
test_base,memalloc,3661,0.007000,null
test_base,std,3661,0.001000,std
test_base,memalloc,3671,0.008000,first_fit
test_base,memalloc,3671,0.008000,worst_fit
test_base,memalloc,3671,0.010000,null
test_base,std,3671,0.002000,std
test_base,memalloc,3681,0.008000,first_fit
test_base,memalloc,3681,0.007000,worst_fit
test_base,memalloc,3681,0.008000,null
test_base,std,3681,0.002000,std
test_base,memalloc,3691,0.007000,first_fit
test_base,memalloc,3691,0.007000,worst_fit
test_base,memalloc,3691,0.008000,null
test_base,std,3691,0.002000,std
test_base,memalloc,3701,0.007000,first_fit
test_base,memalloc,3701,0.009000,worst_fit
test_base,memalloc,3701,0.007000,null
test_base,std,3701,0.002000,std
test_base,memalloc,3711,0.009000,first_fit
test_base,memalloc,3711,0.009000,worst_fit
test_base,memalloc,3711,0.008000,null
test_base,std,3711,0.002000,std
test_base,memalloc,3721,0.008000,first_fit
test_base,memalloc,3721,0.011000,worst_fit
test_base,memalloc,3721,0.009000,null
test_base,std,3721,0.002000,std
test_base,memalloc,3731,0.013000,first_fit
test_base,memalloc,3731,0.012000,worst_fit
test_base,memalloc,3731,0.011000,null
test_base,std,3731,0.002000,std
test_base,memalloc,3741,0.008000,first_fit
test_base,memalloc,3741,0.009000,worst_fit
test_base,memalloc,3741,0.008000,null
test_base,std,3741,0.001000,std
test_base,memalloc,3751,0.012000,first_fit
test_base,memalloc,3751,0.012000,worst_fit
test_base,memalloc,3751,0.023000,null
test_base,std,3751,0.002000,std
test_base,memalloc,3761,0.010000,first_fit
test_base,memalloc,3761,0.008000,worst_fit
test_base,memalloc,3761,0.010000,null
test_base,std,3761,0.015000,std
test_base,memalloc,3771,0.009000,first_fit
test_base,memalloc,3771,0.015000,worst_fit
test_base,memalloc,3771,0.007000,null
test_base,std,3771,0.002000,std
test_base,memalloc,3781,0.007000,first_fit
test_base,memalloc,3781,0.008000,worst_fit
test_base,memalloc,3781,0.008000,null
test_base,std,3781,0.002000,std
test_base,memalloc,3791,0.009000,first_fit
test_base,memalloc,3791,0.008000,worst_fit
test_base,memalloc,3791,0.011000,null
test_base,std,3791,0.002000,std
test_base,memalloc,3801,0.008000,first_fit
test_base,memalloc,3801,0.008000,worst_fit
test_base,memalloc,3801,0.007000,null
test_base,std,3801,0.002000,std
test_base,memalloc,3811,0.008000,first_fit
test_base,memalloc,3811,0.008000,worst_fit
test_base,memalloc,3811,0.008000,null
test_base,std,3811,0.002000,std
test_base,memalloc,3821,0.008000,first_fit
test_base,memalloc,3821,0.007000,worst_fit
test_base,memalloc,3821,0.008000,null
test_base,std,3821,0.002000,std
test_base,memalloc,3831,0.009000,first_fit
test_base,memalloc,3831,0.008000,worst_fit
test_base,memalloc,3831,0.007000,null
test_base,std,3831,0.002000,std
test_base,memalloc,3841,0.008000,first_fit
test_base,memalloc,3841,0.008000,worst_fit
test_base,memalloc,3841,0.009000,null
test_base,std,3841,0.002000,std
test_base,memalloc,3851,0.010000,first_fit
test_base,memalloc,3851,0.008000,worst_fit
test_base,memalloc,3851,0.009000,null
test_base,std,3851,0.002000,std
test_base,memalloc,3861,0.008000,first_fit
test_base,memalloc,3861,0.008000,worst_fit
test_base,memalloc,3861,0.007000,null
test_base,std,3861,0.002000,std
test_base,memalloc,3871,0.011000,first_fit
test_base,memalloc,3871,0.009000,worst_fit
test_base,memalloc,3871,0.010000,null
test_base,std,3871,0.003000,std
test_base,memalloc,3881,0.007000,first_fit
test_base,memalloc,3881,0.010000,worst_fit
test_base,memalloc,3881,0.007000,null
test_base,std,3881,0.001000,std
test_base,memalloc,3891,0.009000,first_fit
test_base,memalloc,3891,0.009000,worst_fit
test_base,memalloc,3891,0.008000,null
test_base,std,3891,0.002000,std
test_base,memalloc,3901,0.008000,first_fit
test_base,memalloc,3901,0.007000,worst_fit
test_base,memalloc,3901,0.009000,null
test_base,std,3901,0.001000,std
test_base,memalloc,3911,0.011000,first_fit
test_base,memalloc,3911,0.009000,worst_fit
test_base,memalloc,3911,0.009000,null
test_base,std,3911,0.002000,std
test_base,memalloc,3921,0.009000,first_fit
test_base,memalloc,3921,0.008000,worst_fit
test_base,memalloc,3921,0.012000,null
test_base,std,3921,0.001000,std
test_base,memalloc,3931,0.008000,first_fit
test_base,memalloc,3931,0.009000,worst_fit
test_base,memalloc,3931,0.007000,null
test_base,std,3931,0.001000,std
test_base,memalloc,3941,0.007000,first_fit
test_base,memalloc,3941,0.007000,worst_fit
test_base,memalloc,3941,0.008000,null
test_base,std,3941,0.002000,std
test_base,memalloc,3951,0.008000,first_fit
test_base,memalloc,3951,0.008000,worst_fit
test_base,memalloc,3951,0.012000,null
test_base,std,3951,0.002000,std
test_base,memalloc,3961,0.007000,first_fit
test_base,memalloc,3961,0.007000,worst_fit
test_base,memalloc,3961,0.008000,null
test_base,std,3961,0.002000,std
test_base,memalloc,3971,0.008000,first_fit
test_base,memalloc,3971,0.021000,worst_fit
test_base,memalloc,3971,0.007000,null
test_base,std,3971,0.002000,std
test_base,memalloc,3981,0.008000,first_fit
test_base,memalloc,3981,0.007000,worst_fit
test_base,memalloc,3981,0.008000,null
test_base,std,3981,0.002000,std
test_base,memalloc,3991,0.008000,first_fit
test_base,memalloc,3991,0.008000,worst_fit
test_base,memalloc,3991,0.008000,null
test_base,std,3991,0.002000,std
test_base,memalloc,4001,0.009000,first_fit
test_base,memalloc,4001,0.007000,worst_fit
test_base,memalloc,4001,0.008000,null
test_base,std,4001,0.002000,std
test_base,memalloc,4011,0.007000,first_fit
test_base,memalloc,4011,0.008000,worst_fit
test_base,memalloc,4011,0.008000,null
test_base,std,4011,0.001000,std
test_base,memalloc,4021,0.008000,first_fit
test_base,memalloc,4021,0.007000,worst_fit
test_base,memalloc,4021,0.007000,null
test_base,std,4021,0.002000,std
test_base,memalloc,4031,0.009000,first_fit
test_base,memalloc,4031,0.008000,worst_fit
test_base,memalloc,4031,0.009000,null
test_base,std,4031,0.001000,std
test_base,memalloc,4041,0.007000,first_fit
test_base,memalloc,4041,0.008000,worst_fit
test_base,memalloc,4041,0.008000,null
test_base,std,4041,0.002000,std
test_base,memalloc,4051,0.008000,first_fit
test_base,memalloc,4051,0.008000,worst_fit
test_base,memalloc,4051,0.010000,null
test_base,std,4051,0.002000,std
test_base,memalloc,4061,0.007000,first_fit
test_base,memalloc,4061,0.009000,worst_fit
test_base,memalloc,4061,0.009000,null
test_base,std,4061,0.001000,std
test_base,memalloc,4071,0.007000,first_fit
test_base,memalloc,4071,0.012000,worst_fit
test_base,memalloc,4071,0.010000,null
test_base,std,4071,0.002000,std
test_base,memalloc,4081,0.043000,first_fit
test_base,memalloc,4081,0.009000,worst_fit
test_base,memalloc,4081,0.008000,null
test_base,std,4081,0.002000,std
test_base,memalloc,4091,0.007000,first_fit
test_base,memalloc,4091,0.008000,worst_fit
test_base,memalloc,4091,0.007000,null
test_base,std,4091,0.002000,std
test_base,memalloc,4101,0.010000,first_fit
test_base,memalloc,4101,0.008000,worst_fit
test_base,memalloc,4101,0.014000,null
test_base,std,4101,0.002000,std
test_base,memalloc,4111,0.010000,first_fit
test_base,memalloc,4111,0.109000,worst_fit
test_base,memalloc,4111,0.012000,null
test_base,std,4111,0.002000,std
test_base,memalloc,4121,0.015000,first_fit
test_base,memalloc,4121,0.008000,worst_fit
test_base,memalloc,4121,0.009000,null
test_base,std,4121,0.002000,std
test_base,memalloc,4131,0.008000,first_fit
test_base,memalloc,4131,0.008000,worst_fit
test_base,memalloc,4131,0.008000,null
test_base,std,4131,0.002000,std
test_base,memalloc,4141,0.007000,first_fit
test_base,memalloc,4141,0.008000,worst_fit
test_base,memalloc,4141,0.007000,null
test_base,std,4141,0.002000,std
test_base,memalloc,4151,0.008000,first_fit
test_base,memalloc,4151,0.008000,worst_fit
test_base,memalloc,4151,0.007000,null
test_base,std,4151,0.001000,std
test_base,memalloc,4161,0.008000,first_fit
test_base,memalloc,4161,0.011000,worst_fit
test_base,memalloc,4161,0.007000,null
test_base,std,4161,0.001000,std
test_base,memalloc,4171,0.008000,first_fit
test_base,memalloc,4171,0.008000,worst_fit
test_base,memalloc,4171,0.009000,null
test_base,std,4171,0.001000,std
test_base,memalloc,4181,0.010000,first_fit
test_base,memalloc,4181,0.008000,worst_fit
test_base,memalloc,4181,0.009000,null
test_base,std,4181,0.002000,std
test_base,memalloc,4191,0.008000,first_fit
test_base,memalloc,4191,0.008000,worst_fit
test_base,memalloc,4191,0.008000,null
test_base,std,4191,0.003000,std
test_base,memalloc,4201,0.008000,first_fit
test_base,memalloc,4201,0.008000,worst_fit
test_base,memalloc,4201,0.009000,null
test_base,std,4201,0.002000,std
test_base,memalloc,4211,0.007000,first_fit
test_base,memalloc,4211,0.008000,worst_fit
test_base,memalloc,4211,0.010000,null
test_base,std,4211,0.003000,std
test_base,memalloc,4221,0.007000,first_fit
test_base,memalloc,4221,0.008000,worst_fit
test_base,memalloc,4221,0.010000,null
test_base,std,4221,0.002000,std
test_base,memalloc,4231,0.009000,first_fit
test_base,memalloc,4231,0.007000,worst_fit
test_base,memalloc,4231,0.015000,null
test_base,std,4231,0.002000,std
test_base,memalloc,4241,0.012000,first_fit
test_base,memalloc,4241,0.013000,worst_fit
test_base,memalloc,4241,0.022000,null
test_base,std,4241,0.002000,std
test_base,memalloc,4251,0.008000,first_fit
test_base,memalloc,4251,0.009000,worst_fit
test_base,memalloc,4251,0.007000,null
test_base,std,4251,0.001000,std
test_base,memalloc,4261,0.008000,first_fit
test_base,memalloc,4261,0.009000,worst_fit
test_base,memalloc,4261,0.008000,null
test_base,std,4261,0.002000,std
test_base,memalloc,4271,0.010000,first_fit
test_base,memalloc,4271,0.008000,worst_fit
test_base,memalloc,4271,0.008000,null
test_base,std,4271,0.002000,std
test_base,memalloc,4281,0.008000,first_fit
test_base,memalloc,4281,0.009000,worst_fit
test_base,memalloc,4281,0.008000,null
test_base,std,4281,0.002000,std
test_base,memalloc,4291,0.010000,first_fit
test_base,memalloc,4291,0.008000,worst_fit
test_base,memalloc,4291,0.010000,null
test_base,std,4291,0.002000,std
test_base,memalloc,4301,0.008000,first_fit
test_base,memalloc,4301,0.007000,worst_fit
test_base,memalloc,4301,0.009000,null
test_base,std,4301,0.002000,std
test_base,memalloc,4311,0.008000,first_fit
test_base,memalloc,4311,0.008000,worst_fit
test_base,memalloc,4311,0.008000,null
test_base,std,4311,0.002000,std
test_base,memalloc,4321,0.009000,first_fit
test_base,memalloc,4321,0.009000,worst_fit
test_base,memalloc,4321,0.008000,null
test_base,std,4321,0.001000,std
test_base,memalloc,4331,0.008000,first_fit
test_base,memalloc,4331,0.008000,worst_fit
test_base,memalloc,4331,0.007000,null
test_base,std,4331,0.002000,std
test_base,memalloc,4341,0.007000,first_fit
test_base,memalloc,4341,0.008000,worst_fit
test_base,memalloc,4341,0.007000,null
test_base,std,4341,0.002000,std
test_base,memalloc,4351,0.007000,first_fit
test_base,memalloc,4351,0.007000,worst_fit
test_base,memalloc,4351,0.007000,null
test_base,std,4351,0.001000,std
test_base,memalloc,4361,0.010000,first_fit
test_base,memalloc,4361,0.008000,worst_fit
test_base,memalloc,4361,0.007000,null
test_base,std,4361,0.001000,std
test_base,memalloc,4371,0.009000,first_fit
test_base,memalloc,4371,0.008000,worst_fit
test_base,memalloc,4371,0.011000,null
test_base,std,4371,0.001000,std
test_base,memalloc,4381,0.008000,first_fit
test_base,memalloc,4381,0.008000,worst_fit
test_base,memalloc,4381,0.009000,null
test_base,std,4381,0.002000,std
test_base,memalloc,4391,0.008000,first_fit
test_base,memalloc,4391,0.008000,worst_fit
test_base,memalloc,4391,0.010000,null
test_base,std,4391,0.002000,std
test_base,memalloc,4401,0.008000,first_fit
test_base,memalloc,4401,0.011000,worst_fit
test_base,memalloc,4401,0.008000,null
test_base,std,4401,0.002000,std
test_base,memalloc,4411,0.007000,first_fit
test_base,memalloc,4411,0.007000,worst_fit
test_base,memalloc,4411,0.008000,null
test_base,std,4411,0.002000,std
test_base,memalloc,4421,0.008000,first_fit
test_base,memalloc,4421,0.008000,worst_fit
test_base,memalloc,4421,0.007000,null
test_base,std,4421,0.002000,std
test_base,memalloc,4431,0.007000,first_fit
test_base,memalloc,4431,0.008000,worst_fit
test_base,memalloc,4431,0.008000,null
test_base,std,4431,0.002000,std
test_base,memalloc,4441,0.011000,first_fit
test_base,memalloc,4441,0.009000,worst_fit
test_base,memalloc,4441,0.010000,null
test_base,std,4441,0.002000,std
test_base,memalloc,4451,0.008000,first_fit
test_base,memalloc,4451,0.007000,worst_fit
test_base,memalloc,4451,0.008000,null
test_base,std,4451,0.002000,std
test_base,memalloc,4461,0.009000,first_fit
test_base,memalloc,4461,0.010000,worst_fit
test_base,memalloc,4461,0.008000,null
test_base,std,4461,0.003000,std
test_base,memalloc,4471,0.010000,first_fit
test_base,memalloc,4471,0.007000,worst_fit
test_base,memalloc,4471,0.008000,null
test_base,std,4471,0.002000,std
test_base,memalloc,4481,0.009000,first_fit
test_base,memalloc,4481,0.009000,worst_fit
test_base,memalloc,4481,0.008000,null
test_base,std,4481,0.002000,std
test_base,memalloc,4491,0.008000,first_fit
test_base,memalloc,4491,0.016000,worst_fit
test_base,memalloc,4491,0.009000,null
test_base,std,4491,0.002000,std
test_base,memalloc,4501,0.007000,first_fit
test_base,memalloc,4501,0.008000,worst_fit
test_base,memalloc,4501,0.008000,null
test_base,std,4501,0.003000,std
test_base,memalloc,4511,0.008000,first_fit
test_base,memalloc,4511,0.010000,worst_fit
test_base,memalloc,4511,0.009000,null
test_base,std,4511,0.001000,std
test_base,memalloc,4521,0.009000,first_fit
test_base,memalloc,4521,0.010000,worst_fit
test_base,memalloc,4521,0.008000,null
test_base,std,4521,0.002000,std
test_base,memalloc,4531,0.008000,first_fit
test_base,memalloc,4531,0.008000,worst_fit
test_base,memalloc,4531,0.009000,null
test_base,std,4531,0.002000,std
test_base,memalloc,4541,0.018000,first_fit
test_base,memalloc,4541,0.009000,worst_fit
test_base,memalloc,4541,0.009000,null
test_base,std,4541,0.001000,std
test_base,memalloc,4551,0.010000,first_fit
test_base,memalloc,4551,0.016000,worst_fit
test_base,memalloc,4551,0.012000,null
test_base,std,4551,0.001000,std
test_base,memalloc,4561,0.011000,first_fit
test_base,memalloc,4561,0.008000,worst_fit
test_base,memalloc,4561,0.008000,null
test_base,std,4561,0.002000,std
test_base,memalloc,4571,0.008000,first_fit
test_base,memalloc,4571,0.008000,worst_fit
test_base,memalloc,4571,0.008000,null
test_base,std,4571,0.001000,std
test_base,memalloc,4581,0.010000,first_fit
test_base,memalloc,4581,0.009000,worst_fit
test_base,memalloc,4581,0.007000,null
test_base,std,4581,0.002000,std
test_base,memalloc,4591,0.010000,first_fit
test_base,memalloc,4591,0.008000,worst_fit
test_base,memalloc,4591,0.007000,null
test_base,std,4591,0.003000,std
test_base,memalloc,4601,0.009000,first_fit
test_base,memalloc,4601,0.008000,worst_fit
test_base,memalloc,4601,0.021000,null
test_base,std,4601,0.002000,std
test_base,memalloc,4611,0.009000,first_fit
test_base,memalloc,4611,0.008000,worst_fit
test_base,memalloc,4611,0.010000,null
test_base,std,4611,0.002000,std
test_base,memalloc,4621,0.036000,first_fit
test_base,memalloc,4621,0.014000,worst_fit
test_base,memalloc,4621,0.015000,null
test_base,std,4621,0.002000,std
test_base,memalloc,4631,0.009000,first_fit
test_base,memalloc,4631,0.018000,worst_fit
test_base,memalloc,4631,0.007000,null
test_base,std,4631,0.002000,std
test_base,memalloc,4641,0.009000,first_fit
test_base,memalloc,4641,0.008000,worst_fit
test_base,memalloc,4641,0.010000,null
test_base,std,4641,0.001000,std
test_base,memalloc,4651,0.007000,first_fit
test_base,memalloc,4651,0.008000,worst_fit
test_base,memalloc,4651,0.007000,null
test_base,std,4651,0.001000,std
test_base,memalloc,4661,0.008000,first_fit
test_base,memalloc,4661,0.009000,worst_fit
test_base,memalloc,4661,0.011000,null
test_base,std,4661,0.002000,std
test_base,memalloc,4671,0.009000,first_fit
test_base,memalloc,4671,0.008000,worst_fit
test_base,memalloc,4671,0.008000,null
test_base,std,4671,0.002000,std
test_base,memalloc,4681,0.008000,first_fit
test_base,memalloc,4681,0.008000,worst_fit
test_base,memalloc,4681,0.008000,null
test_base,std,4681,0.001000,std
test_base,memalloc,4691,0.009000,first_fit
test_base,memalloc,4691,0.007000,worst_fit
test_base,memalloc,4691,0.008000,null
test_base,std,4691,0.002000,std
test_base,memalloc,4701,0.008000,first_fit
test_base,memalloc,4701,0.008000,worst_fit
test_base,memalloc,4701,0.008000,null
test_base,std,4701,0.001000,std
test_base,memalloc,4711,0.010000,first_fit
test_base,memalloc,4711,0.008000,worst_fit
test_base,memalloc,4711,0.007000,null
test_base,std,4711,0.002000,std
test_base,memalloc,4721,0.008000,first_fit
test_base,memalloc,4721,0.009000,worst_fit
test_base,memalloc,4721,0.008000,null
test_base,std,4721,0.002000,std
test_base,memalloc,4731,0.008000,first_fit
test_base,memalloc,4731,0.008000,worst_fit
test_base,memalloc,4731,0.041000,null
test_base,std,4731,0.001000,std
test_base,memalloc,4741,0.009000,first_fit
test_base,memalloc,4741,0.012000,worst_fit
test_base,memalloc,4741,0.010000,null
test_base,std,4741,0.002000,std
test_base,memalloc,4751,0.012000,first_fit
test_base,memalloc,4751,0.009000,worst_fit
test_base,memalloc,4751,0.008000,null
test_base,std,4751,0.002000,std
test_base,memalloc,4761,0.009000,first_fit
test_base,memalloc,4761,0.009000,worst_fit
test_base,memalloc,4761,0.008000,null
test_base,std,4761,0.001000,std
test_base,memalloc,4771,0.009000,first_fit
test_base,memalloc,4771,0.010000,worst_fit
test_base,memalloc,4771,0.009000,null
test_base,std,4771,0.002000,std
test_base,memalloc,4781,0.007000,first_fit
test_base,memalloc,4781,0.007000,worst_fit
test_base,memalloc,4781,0.008000,null
test_base,std,4781,0.002000,std
test_base,memalloc,4791,0.009000,first_fit
test_base,memalloc,4791,0.009000,worst_fit
test_base,memalloc,4791,0.008000,null
test_base,std,4791,0.002000,std
test_base,memalloc,4801,0.008000,first_fit
test_base,memalloc,4801,0.008000,worst_fit
test_base,memalloc,4801,0.009000,null
test_base,std,4801,0.002000,std
test_base,memalloc,4811,0.008000,first_fit
test_base,memalloc,4811,0.008000,worst_fit
test_base,memalloc,4811,0.010000,null
test_base,std,4811,0.001000,std
test_base,memalloc,4821,0.008000,first_fit
test_base,memalloc,4821,0.008000,worst_fit
test_base,memalloc,4821,0.009000,null
test_base,std,4821,0.001000,std
test_base,memalloc,4831,0.008000,first_fit
test_base,memalloc,4831,0.008000,worst_fit
test_base,memalloc,4831,0.009000,null
test_base,std,4831,0.003000,std
test_base,memalloc,4841,0.011000,first_fit
test_base,memalloc,4841,0.009000,worst_fit
test_base,memalloc,4841,0.008000,null
test_base,std,4841,0.002000,std
test_base,memalloc,4851,0.010000,first_fit
test_base,memalloc,4851,0.009000,worst_fit
test_base,memalloc,4851,0.008000,null
test_base,std,4851,0.001000,std
test_base,memalloc,4861,0.011000,first_fit
test_base,memalloc,4861,0.010000,worst_fit
test_base,memalloc,4861,0.014000,null
test_base,std,4861,0.002000,std
test_base,memalloc,4871,0.008000,first_fit
test_base,memalloc,4871,0.010000,worst_fit
test_base,memalloc,4871,0.008000,null
test_base,std,4871,0.003000,std
test_base,memalloc,4881,0.008000,first_fit
test_base,memalloc,4881,0.007000,worst_fit
test_base,memalloc,4881,0.009000,null
test_base,std,4881,0.002000,std
test_base,memalloc,4891,0.007000,first_fit
test_base,memalloc,4891,0.008000,worst_fit
test_base,memalloc,4891,0.008000,null
test_base,std,4891,0.001000,std
test_base,memalloc,4901,0.009000,first_fit
test_base,memalloc,4901,0.008000,worst_fit
test_base,memalloc,4901,0.007000,null
test_base,std,4901,0.002000,std
test_base,memalloc,4911,0.008000,first_fit
test_base,memalloc,4911,0.008000,worst_fit
test_base,memalloc,4911,0.010000,null
test_base,std,4911,0.002000,std
test_base,memalloc,4921,0.007000,first_fit
test_base,memalloc,4921,0.008000,worst_fit
test_base,memalloc,4921,0.008000,null
test_base,std,4921,0.002000,std
test_base,memalloc,4931,0.007000,first_fit
test_base,memalloc,4931,0.008000,worst_fit
test_base,memalloc,4931,0.007000,null
test_base,std,4931,0.002000,std
test_base,memalloc,4941,0.008000,first_fit
test_base,memalloc,4941,0.008000,worst_fit
test_base,memalloc,4941,0.008000,null
test_base,std,4941,0.002000,std
test_base,memalloc,4951,0.008000,first_fit
test_base,memalloc,4951,0.008000,worst_fit
test_base,memalloc,4951,0.008000,null
test_base,std,4951,0.002000,std
test_base,memalloc,4961,0.008000,first_fit
test_base,memalloc,4961,0.008000,worst_fit
test_base,memalloc,4961,0.008000,null
test_base,std,4961,0.001000,std
test_base,memalloc,4971,0.009000,first_fit
test_base,memalloc,4971,0.008000,worst_fit
test_base,memalloc,4971,0.009000,null
test_base,std,4971,0.002000,std
test_base,memalloc,4981,0.010000,first_fit
test_base,memalloc,4981,0.008000,worst_fit
test_base,memalloc,4981,0.008000,null
test_base,std,4981,0.001000,std
test_base,memalloc,4991,0.007000,first_fit
test_base,memalloc,4991,0.007000,worst_fit
test_base,memalloc,4991,0.007000,null
test_base,std,4991,0.002000,std
test_base,memalloc,5001,0.007000,first_fit
test_base,memalloc,5001,0.029000,worst_fit
test_base,memalloc,5001,0.007000,null
test_base,std,5001,0.002000,std
test_alloc_and_dealloc,memalloc,1,0.011000,first_fit
test_alloc_and_dealloc,memalloc,1,0.009000,worst_fit
test_alloc_and_dealloc,memalloc,1,0.010000,null
test_alloc_and_dealloc,std,1,0.000000,std
test_alloc_and_dealloc,memalloc,11,0.010000,first_fit
test_alloc_and_dealloc,memalloc,11,0.007000,worst_fit
test_alloc_and_dealloc,memalloc,11,0.008000,null
test_alloc_and_dealloc,std,11,0.000000,std
test_alloc_and_dealloc,memalloc,21,0.009000,first_fit
test_alloc_and_dealloc,memalloc,21,0.011000,worst_fit
test_alloc_and_dealloc,memalloc,21,0.013000,null
test_alloc_and_dealloc,std,21,0.001000,std
test_alloc_and_dealloc,memalloc,31,0.010000,first_fit
test_alloc_and_dealloc,memalloc,31,0.009000,worst_fit
test_alloc_and_dealloc,memalloc,31,0.007000,null
test_alloc_and_dealloc,std,31,0.001000,std
test_alloc_and_dealloc,memalloc,41,0.008000,first_fit
test_alloc_and_dealloc,memalloc,41,0.008000,worst_fit
test_alloc_and_dealloc,memalloc,41,0.008000,null
test_alloc_and_dealloc,std,41,0.000000,std
test_alloc_and_dealloc,memalloc,51,0.009000,first_fit
test_alloc_and_dealloc,memalloc,51,0.008000,worst_fit
test_alloc_and_dealloc,memalloc,51,0.009000,null
test_alloc_and_dealloc,std,51,0.001000,std
test_alloc_and_dealloc,memalloc,61,0.007000,first_fit
test_alloc_and_dealloc,memalloc,61,0.008000,worst_fit
test_alloc_and_dealloc,memalloc,61,0.011000,null
test_alloc_and_dealloc,std,61,0.001000,std
test_alloc_and_dealloc,memalloc,71,0.009000,first_fit
test_alloc_and_dealloc,memalloc,71,0.008000,worst_fit
test_alloc_and_dealloc,memalloc,71,0.008000,null
test_alloc_and_dealloc,std,71,0.000000,std
test_alloc_and_dealloc,memalloc,81,0.008000,first_fit
test_alloc_and_dealloc,memalloc,81,0.009000,worst_fit
test_alloc_and_dealloc,memalloc,81,0.008000,null
test_alloc_and_dealloc,std,81,0.000000,std
test_alloc_and_dealloc,memalloc,91,0.007000,first_fit
test_alloc_and_dealloc,memalloc,91,0.016000,worst_fit
test_alloc_and_dealloc,memalloc,91,0.007000,null
test_alloc_and_dealloc,std,91,0.000000,std
test_alloc_and_dealloc,memalloc,101,0.012000,first_fit
test_alloc_and_dealloc,memalloc,101,0.007000,worst_fit
test_alloc_and_dealloc,memalloc,101,0.008000,null
test_alloc_and_dealloc,std,101,0.001000,std
test_alloc_and_dealloc,memalloc,111,0.008000,first_fit
test_alloc_and_dealloc,memalloc,111,0.007000,worst_fit
test_alloc_and_dealloc,memalloc,111,0.010000,null
test_alloc_and_dealloc,std,111,0.000000,std
test_alloc_and_dealloc,memalloc,121,0.020000,first_fit
test_alloc_and_dealloc,memalloc,121,0.009000,worst_fit
test_alloc_and_dealloc,memalloc,121,0.008000,null
test_alloc_and_dealloc,std,121,0.001000,std
test_alloc_and_dealloc,memalloc,131,0.011000,first_fit
